日付,時間,時間帯,カテゴリ,商品,数量,価格設定,商品番号（SKU）,適用済みカスタマイズ,総売上高,ディスカウント,純売上高,税金,注文ID,支払いID,デバイス名,メモ,レシート詳細,支払/払戻,店舗,ダイニングオプション,顧客ID,顧客名,顧客リファレンスID,単位,件数,GTIN,商品の種類,発送メモ,チャネル,トークン,カード種別,使用カード末尾4桁
2026/01/04,08:37:00,日本,ドリンク,テスト商品_SKU0026,-2,,SKU0026,,-1170,0,-1053,-117,OID000691,PID000691,iPad,返品,https://example.test/txn/691,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/04,08:44:00,日本,ドリンク,テスト商品_SKU0024,1,,SKU0024,,596,0,536,60,OID000692,PID000692,iPad,,https://example.test/txn/692,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,08:51:00,日本,ドリンク,テスト商品_SKU0005,4,,SKU0005,,3440,0,3096,344,OID000693,PID000693,iPad,,https://example.test/txn/693,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,08:58:00,日本,ドリンク,テスト商品_SKU0030,-3,,SKU0030,,-1509,0,-1358,-151,OID000694,PID000694,iPad,返品,https://example.test/txn/694,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/04,09:05:00,日本,ドリンク,テスト商品_SKU0003,2,,SKU0003,,1398,0,1258,140,OID000695,PID000695,iPad,,https://example.test/txn/695,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,09:12:00,日本,ドリンク,テスト商品_SKU0026,5,,SKU0026,,3125,0,2813,312,OID000696,PID000696,iPad,,https://example.test/txn/696,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,09:19:00,日本,ドリンク,SKUなし商品,1,,,,401,0,361,40,OID000697,PID000697,iPad,,https://example.test/txn/697,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,09:26:00,日本,ドリンク,テスト商品_SKU0010,2,,SKU0010,,608,0,547,61,OID000698,PID000698,iPad,,https://example.test/txn/698,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,09:33:00,日本,ドリンク,テスト商品_SKU0021,2,,SKU0021,,672,0,605,67,OID000699,PID000699,iPad,,https://example.test/txn/699,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,09:40:00,日本,ドリンク,テスト商品_SKU0030,1,,SKU0030,,723,0,651,72,OID000700,PID000700,iPad,,https://example.test/txn/700,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,09:47:00,日本,ドリンク,テスト商品_SKU0010,5,,SKU0010,,3415,0,3073,342,OID000701,PID000701,iPad,,https://example.test/txn/701,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,09:54:00,日本,ドリンク,テスト商品_SKU0007,5,,SKU0007,,3815,0,3433,382,OID000702,PID000702,iPad,,https://example.test/txn/702,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,10:01:00,日本,ドリンク,テスト商品_SKU0012,3,,SKU0012,,843,0,759,84,OID000703,PID000703,iPad,,https://example.test/txn/703,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,10:08:00,日本,ドリンク,テスト商品_SKU0001,2,,SKU0001,,948,0,853,95,OID000704,PID000704,iPad,,https://example.test/txn/704,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,10:15:00,日本,ドリンク,未登録商品_SKU9047,5,,SKU9047,,3230,0,2907,323,OID000705,PID000705,iPad,,https://example.test/txn/705,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,10:22:00,日本,ドリンク,テスト商品_SKU0018,5,,SKU0018,,1745,0,1571,174,OID000706,PID000706,iPad,,https://example.test/txn/706,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,10:29:00,日本,ドリンク,未登録商品_SKU9007,1,,SKU9007,,384,0,346,38,OID000707,PID000707,iPad,,https://example.test/txn/707,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,10:36:00,日本,ドリンク,テスト商品_SKU0028,4,,SKU0028,,2088,0,1879,209,OID000708,PID000708,iPad,,https://example.test/txn/708,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,10:43:00,日本,ドリンク,未登録商品_SKU9024,4,,SKU9024,,1868,0,1681,187,OID000709,PID000709,iPad,,https://example.test/txn/709,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,10:50:00,日本,ドリンク,テスト商品_SKU0008,3,,SKU0008,,1401,0,1261,140,OID000710,PID000710,iPad,,https://example.test/txn/710,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,10:57:00,日本,ドリンク,未登録商品_SKU9022,1,,SKU9022,,824,0,742,82,OID000711,PID000711,iPad,,https://example.test/txn/711,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,11:04:00,日本,ドリンク,SKUなし商品,2,,,,1942,0,1748,194,OID000712,PID000712,iPad,,https://example.test/txn/712,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,11:11:00,日本,ドリンク,テスト商品_SKU0010,5,,SKU0010,,1920,0,1728,192,OID000713,PID000713,iPad,,https://example.test/txn/713,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,11:18:00,日本,ドリンク,テスト商品_SKU0005,-3,,SKU0005,,-1050,0,-945,-105,OID000714,PID000714,iPad,返品,https://example.test/txn/714,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/04,11:25:00,日本,ドリンク,未登録商品_SKU9019,5,,SKU9019,,3580,0,3222,358,OID000715,PID000715,iPad,,https://example.test/txn/715,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,11:32:00,日本,ドリンク,テスト商品_SKU0002,5,,SKU0002,,2070,0,1863,207,OID000716,PID000716,iPad,,https://example.test/txn/716,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,11:39:00,日本,ドリンク,テスト商品_SKU0019,1,,SKU0019,,283,0,255,28,OID000717,PID000717,iPad,,https://example.test/txn/717,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,11:46:00,日本,ドリンク,テスト商品_SKU0008,1,,SKU0008,,699,0,629,70,OID000718,PID000718,iPad,,https://example.test/txn/718,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,11:53:00,日本,ドリンク,テスト商品_SKU0015,3,,SKU0015,,2034,0,1831,203,OID000719,PID000719,iPad,,https://example.test/txn/719,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,12:00:00,日本,ドリンク,テスト商品_SKU0014,1,,SKU0014,,417,0,375,42,OID000720,PID000720,iPad,,https://example.test/txn/720,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,12:07:00,日本,ドリンク,テスト商品_SKU0004,4,,SKU0004,,3352,0,3017,335,OID000721,PID000721,iPad,,https://example.test/txn/721,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,12:14:00,日本,ドリンク,テスト商品_SKU0023,1,,SKU0023,,403,0,363,40,OID000722,PID000722,iPad,,https://example.test/txn/722,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,12:21:00,日本,ドリンク,テスト商品_SKU0011,4,,SKU0011,,3636,0,3272,364,OID000723,PID000723,iPad,,https://example.test/txn/723,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,12:28:00,日本,ドリンク,テスト商品_SKU0020,-1,,SKU0020,,-420,0,-378,-42,OID000724,PID000724,iPad,返品,https://example.test/txn/724,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/04,12:35:00,日本,ドリンク,テスト商品_SKU0007,1,,SKU0007,,389,0,350,39,OID000725,PID000725,iPad,,https://example.test/txn/725,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,12:42:00,日本,ドリンク,テスト商品_SKU0010,-3,,SKU0010,,-1392,0,-1253,-139,OID000726,PID000726,iPad,返品,https://example.test/txn/726,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/04,12:49:00,日本,ドリンク,テスト商品_SKU0011,3,,SKU0011,,1338,0,1204,134,OID000727,PID000727,iPad,,https://example.test/txn/727,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,12:56:00,日本,ドリンク,テスト商品_SKU0029,1,,SKU0029,,633,0,570,63,OID000728,PID000728,iPad,,https://example.test/txn/728,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,13:03:00,日本,ドリンク,テスト商品_SKU0021,1,,SKU0021,,462,0,416,46,OID000729,PID000729,iPad,,https://example.test/txn/729,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,13:10:00,日本,ドリンク,テスト商品_abc123,4,,abc123,,2480,0,2232,248,OID000730,PID000730,iPad,,https://example.test/txn/730,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,13:17:00,日本,ドリンク,テスト商品_SKU0018,5,,SKU0018,,3215,0,2893,322,OID000731,PID000731,iPad,,https://example.test/txn/731,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,13:24:00,日本,ドリンク,テスト商品_SKU0015,1,,SKU0015,,850,0,765,85,OID000732,PID000732,iPad,,https://example.test/txn/732,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,13:31:00,日本,ドリンク,テスト商品_SKU0015,2,,SKU0015,,1152,0,1037,115,OID000733,PID000733,iPad,,https://example.test/txn/733,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,13:38:00,日本,ドリンク,SKUなし商品,2,,,,596,0,536,60,OID000734,PID000734,iPad,,https://example.test/txn/734,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,13:45:00,日本,ドリンク,テスト商品_SKU0007,4,,SKU0007,,2084,0,1876,208,OID000735,PID000735,iPad,,https://example.test/txn/735,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,13:52:00,日本,ドリンク,テスト商品_SKU0004,2,,SKU0004,,1682,0,1514,168,OID000736,PID000736,iPad,,https://example.test/txn/736,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,13:59:00,日本,ドリンク,テスト商品_SKU0016,2,,SKU0016,,964,0,868,96,OID000737,PID000737,iPad,,https://example.test/txn/737,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,14:06:00,日本,ドリンク,テスト商品_SKU0002,-4,,SKU0002,,-3200,0,-2880,-320,OID000738,PID000738,iPad,返品,https://example.test/txn/738,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/04,14:13:00,日本,ドリンク,テスト商品_SKU0004,-3,,SKU0004,,-2358,0,-2122,-236,OID000739,PID000739,iPad,返品,https://example.test/txn/739,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/04,14:20:00,日本,ドリンク,テスト商品_SKU0027,5,,SKU0027,,2165,0,1949,216,OID000740,PID000740,iPad,,https://example.test/txn/740,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,14:27:00,日本,ドリンク,テスト商品_SKU0004,-3,,SKU0004,,-1875,0,-1687,-188,OID000741,PID000741,iPad,返品,https://example.test/txn/741,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/04,14:34:00,日本,ドリンク,テスト商品_SKU0009,-3,,SKU0009,,-1164,0,-1048,-116,OID000742,PID000742,iPad,返品,https://example.test/txn/742,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/04,14:41:00,日本,ドリンク,テスト商品_SKU0004,2,,SKU0004,,1648,0,1483,165,OID000743,PID000743,iPad,,https://example.test/txn/743,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,14:48:00,日本,ドリンク,テスト商品_SKU0003,3,,SKU0003,,1959,0,1763,196,OID000744,PID000744,iPad,,https://example.test/txn/744,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,14:55:00,日本,ドリンク,テスト商品_SKU0024,2,,SKU0024,,1924,0,1732,192,OID000745,PID000745,iPad,,https://example.test/txn/745,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,15:02:00,日本,ドリンク,テスト商品_SKU0006,-3,,SKU0006,,-2364,0,-2128,-236,OID000746,PID000746,iPad,返品,https://example.test/txn/746,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/04,15:09:00,日本,ドリンク,テスト商品_SKU0023,3,,SKU0023,,1446,0,1301,145,OID000747,PID000747,iPad,,https://example.test/txn/747,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,15:16:00,日本,ドリンク,テスト商品_SKU0020,3,,SKU0020,,1932,0,1739,193,OID000748,PID000748,iPad,,https://example.test/txn/748,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,15:23:00,日本,ドリンク,テスト商品_SKU0015,3,,SKU0015,,1632,0,1469,163,OID000749,PID000749,iPad,,https://example.test/txn/749,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,15:30:00,日本,ドリンク,テスト商品_SKU0024,1,,SKU0024,,447,0,402,45,OID000750,PID000750,iPad,,https://example.test/txn/750,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,15:37:00,日本,ドリンク,テスト商品_SKU0006,1,,SKU0006,,669,0,602,67,OID000751,PID000751,iPad,,https://example.test/txn/751,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,15:44:00,日本,ドリンク,テスト商品_SKU0026,-2,,SKU0026,,-1440,0,-1296,-144,OID000752,PID000752,iPad,返品,https://example.test/txn/752,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/04,15:51:00,日本,ドリンク,テスト商品_SKU0001,4,,SKU0001,,3336,0,3002,334,OID000753,PID000753,iPad,,https://example.test/txn/753,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,15:58:00,日本,ドリンク,テスト商品_SKU0026,2,,SKU0026,,1360,0,1224,136,OID000754,PID000754,iPad,,https://example.test/txn/754,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,16:05:00,日本,ドリンク,テスト商品_SKU0026,-1,,SKU0026,,-951,0,-856,-95,OID000755,PID000755,iPad,返品,https://example.test/txn/755,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/04,16:12:00,日本,ドリンク,テスト商品_SKU0007,-5,,SKU0007,,-2910,0,-2619,-291,OID000756,PID000756,iPad,返品,https://example.test/txn/756,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/04,16:19:00,日本,ドリンク,テスト商品_SKU0024,-2,,SKU0024,,-596,0,-536,-60,OID000757,PID000757,iPad,返品,https://example.test/txn/757,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/04,16:26:00,日本,ドリンク,テスト商品_SKU0003,5,,SKU0003,,2375,0,2137,238,OID000758,PID000758,iPad,,https://example.test/txn/758,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,16:33:00,日本,ドリンク,テスト商品_SKU0004,-5,,SKU0004,,-3545,0,-3191,-354,OID000759,PID000759,iPad,返品,https://example.test/txn/759,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/04,16:40:00,日本,ドリンク,テスト商品_SKU0027,5,,SKU0027,,3230,0,2907,323,OID000760,PID000760,iPad,,https://example.test/txn/760,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,16:47:00,日本,ドリンク,テスト商品_SKU0029,4,,SKU0029,,1780,0,1602,178,OID000761,PID000761,iPad,,https://example.test/txn/761,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,16:54:00,日本,ドリンク,テスト商品_SKU0020,1,,SKU0020,,670,0,603,67,OID000762,PID000762,iPad,,https://example.test/txn/762,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,17:01:00,日本,ドリンク,テスト商品_SKU0030,4,,SKU0030,,3176,0,2858,318,OID000763,PID000763,iPad,,https://example.test/txn/763,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,17:08:00,日本,ドリンク,テスト商品_SKU0003,3,,SKU0003,,2511,0,2260,251,OID000764,PID000764,iPad,,https://example.test/txn/764,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,17:15:00,日本,ドリンク,テスト商品_SKU0023,5,,SKU0023,,1430,0,1287,143,OID000765,PID000765,iPad,,https://example.test/txn/765,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,17:22:00,日本,ドリンク,テスト商品_SKU0005,1,,SKU0005,,634,0,571,63,OID000766,PID000766,iPad,,https://example.test/txn/766,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,17:29:00,日本,ドリンク,テスト商品_SKU0011,1,,SKU0011,,521,0,469,52,OID000767,PID000767,iPad,,https://example.test/txn/767,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,17:36:00,日本,ドリンク,SKUなし商品,4,,,,2668,0,2401,267,OID000768,PID000768,iPad,,https://example.test/txn/768,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,17:43:00,日本,ドリンク,テスト商品_SKU0027,-3,,SKU0027,,-1686,0,-1517,-169,OID000769,PID000769,iPad,返品,https://example.test/txn/769,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/04,17:50:00,日本,ドリンク,テスト商品_SKU0017,-4,,SKU0017,,-2296,0,-2066,-230,OID000770,PID000770,iPad,返品,https://example.test/txn/770,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/04,17:57:00,日本,ドリンク,テスト商品_SKU0023,5,,SKU0023,,4580,0,4122,458,OID000771,PID000771,iPad,,https://example.test/txn/771,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,18:04:00,日本,ドリンク,テスト商品_SKU0013,2,,SKU0013,,1426,0,1283,143,OID000772,PID000772,iPad,,https://example.test/txn/772,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,18:11:00,日本,ドリンク,テスト商品_SKU0019,1,,SKU0019,,474,0,427,47,OID000773,PID000773,iPad,,https://example.test/txn/773,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,18:18:00,日本,ドリンク,テスト商品_SKU0001,5,,SKU0001,,1525,0,1373,152,OID000774,PID000774,iPad,,https://example.test/txn/774,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,18:25:00,日本,ドリンク,テスト商品_SKU0027,1,,SKU0027,,388,0,349,39,OID000775,PID000775,iPad,,https://example.test/txn/775,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,18:32:00,日本,ドリンク,テスト商品_SKU0017,4,,SKU0017,,2936,0,2642,294,OID000776,PID000776,iPad,,https://example.test/txn/776,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,18:39:00,日本,ドリンク,テスト商品_SKU0013,5,,SKU0013,,4315,0,3883,432,OID000777,PID000777,iPad,,https://example.test/txn/777,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,18:46:00,日本,ドリンク,テスト商品_SKU0022,4,,SKU0022,,1752,0,1577,175,OID000778,PID000778,iPad,,https://example.test/txn/778,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,18:53:00,日本,ドリンク,テスト商品_SKU0010,-5,,SKU0010,,-2315,0,-2083,-232,OID000779,PID000779,iPad,返品,https://example.test/txn/779,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/04,19:00:00,日本,ドリンク,テスト商品_SKU0008,3,,SKU0008,,999,0,899,100,OID000780,PID000780,iPad,,https://example.test/txn/780,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,19:07:00,日本,ドリンク,SKUなし商品,4,,,,2500,0,2250,250,OID000781,PID000781,iPad,,https://example.test/txn/781,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/04,19:14:00,日本,ドリンク,テスト商品_SKU0023,-3,,SKU0023,,-1437,0,-1293,-144,OID000782,PID000782,iPad,返品,https://example.test/txn/782,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/04,19:21:00,日本,ドリンク,テスト商品_SKU0030,-3,,SKU0030,,-903,0,-813,-90,OID000783,PID000783,iPad,返品,https://example.test/txn/783,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/04,19:28:00,日本,ドリンク,SKUなし商品,3,,,,1863,0,1677,186,OID000784,PID000784,iPad,,https://example.test/txn/784,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,19:35:00,日本,ドリンク,テスト商品_SKU0014,-1,,SKU0014,,-390,0,-351,-39,OID000785,PID000785,iPad,返品,https://example.test/txn/785,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/04,19:42:00,日本,ドリンク,テスト商品_SKU0002,3,,SKU0002,,1659,0,1493,166,OID000786,PID000786,iPad,,https://example.test/txn/786,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,19:49:00,日本,ドリンク,テスト商品_SKU0027,5,,SKU0027,,4640,0,4176,464,OID000787,PID000787,iPad,,https://example.test/txn/787,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,19:56:00,日本,ドリンク,テスト商品_SKU0029,2,,SKU0029,,1492,0,1343,149,OID000788,PID000788,iPad,,https://example.test/txn/788,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,20:03:00,日本,ドリンク,テスト商品_SKU0003,2,,SKU0003,,664,0,598,66,OID000789,PID000789,iPad,,https://example.test/txn/789,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/04,20:10:00,日本,ドリンク,テスト商品_SKU0026,1,,SKU0026,,950,0,855,95,OID000790,PID000790,iPad,,https://example.test/txn/790,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/04,20:17:00,日本,ドリンク,SKUなし商品,5,,,,1960,0,1764,196,OID000791,PID000791,iPad,,https://example.test/txn/791,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/04,20:24:00,日本,ドリンク,テスト商品_SKU0026,3,,SKU0026,,2268,0,2041,227,OID000792,PID000792,iPad,,https://example.test/txn/792,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/04,20:31:00,日本,ドリンク,SKUなし商品,5,,,,2115,0,1903,212,OID000793,PID000793,iPad,,https://example.test/txn/793,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
